id,tag,title,content
550cf57a71854ef09e1d7de356145ffd,"[예약, 진료, 비용 문의], 도수 치료, 도수 치료 비용, 실비",도수 치료 가능한가요?,거기 병원에서 도수치료 가능한가요?\n도수치료 비용은 어떻게 되는지요?\n그리고 혹시 도수치료 실비 가능한가요?
558f3667a2cd46378e264e992d7c1b22,"[증상 및 진단 문의], 성인 측만증, 등 통증, 지속적인 통증",성인 측만증은 치료 안하나요?,성인 측만증은 치료가 안돼나요?\n20대 중반 여성입니다.\n계속적인 등 통증이 있어서 병원에 갔더니 측만증 이라고 하는데..\n치료 방법이 없다고 아프면 치료 받고 안아프면 그냥 있으라고 하더군요\n(참고로 대학병원에 까지 다녀 왔습니다 ㅠ.ㅠ)\n이렇게 계속적인 통증을 달고 살아야 하나요?
55e439c1043b48aa8054c1c07a67e8e4,"[증상 및 진단 문의], 측만증, 측만증 치료, 측만증 비용",측만증이 왜 발생하나요?,측만증이 왜 발생하나요?\n아이가 학교에서 측만증 인것 같다고 하는데...\n왜 생기는 건가요?\n측만증 치료 꼭 해야 하나요\n치료 비용은 어떻게 되는건가요?
55e9e35726cf4241bcdaa28964481444,"[증상 및 진단 문의], 날개쭉지 통증, 왼쪽 날개쭉지, 날개쭉지 불편감, 날개쭉지 통증 원인",몇일동안 날개 쭉지 부위가 아픈에 어떻게 치료 가능한가요?,몇일 동안 왼쪽 날개 쭉지 쪽이 너무 불편한데 치료 가능한가요?\n어떤치료를 하는지 알수 있을까요?\n혹시 여기 부위가 아픈 이유도 알수 있나요?\n최근들어 많이 아프긴 하지만 자주 아픈곳이라 안아플 방법은 없는건지 궁금합니다.
564f3c265d60477b8999c19dc15f1b0f,"[치료 및 시술 문의], 손목 터널 증후군, 수술, 비수술적 통증 치료, 손목",손목 터널 증후군 문의 입니다.,손목 터널 증후군 이라는 진단을 받았는데요\n정형외가에서 수술을 권하던데 손목 터널 증후근의 경우 수술 말고는 치료 방법이 없는건가요\n수술 없이 치료 가능 할까요\n비수술적 통증 치료를 한다고 하던데...\n수술이라고 하니 겁이 나서요  ㅠ.ㅠ
5712696c22644d1096901884d32b49ea,"[증상 및 진단 문의], 거북목, 거북목 치료, 거북목 진단",거북목 치료 가능 한가요,거북목도 치료 가능 한가요?\n치료 한다면 어떤 방식으로 치료 하는 가요?\n거북목 진단은 어떻게 하나요?
5b55cd427dc64f75adc4f3d442403787,"[증상 및 진단 문의], 팔꿈치 통증, 통증",팔꿈치 통증이 있는데 어떤 치료를 하나요?,팔꿈치 통증으로 고생하고 있는 사람입니다.\n한의원도 다녀 보고\n다른 통증병원도 다녀 보고 했는데 그때 뿐이고 곧 다시 아파옵니다.\n이 병원에서는 어떻게 치료 하는지 궁금합니다.
5bdb6b33aea348ceaefb39e1133d36e8,"[증상 및 진단 문의], 측만증, 허리 통증, 골반 통증
",측만증때문에 통증이 있을수 있나요?,안녕하세요 측만증 특화 병원이라고 해서 문의 할까하구요?\n혹시 측만증때문에 허리나 골반쪽으로 통증이 올수 있나요?\n예전에 측만이 있다고 진단을 받았는데 최근들어 허리쪽과 골반쪽으로 통증이 있는데\n측만증때문에 있는건지  아니면 다른 원인이 있는건지?\n답변 부탁 드립니다.
5cde5ad01f5743a48a83c17c2a1274d5,"[증상 및 진단 문의], 측만증, 측만증 진단, 측만증 치료, 초등학생",측만증이 있으면 뭐가 안좋은거에요?,안녕하세요\n궁금한게 있는데요 측만증이 있으면 뭐가 안좋은거에요?\n우리 아이가 측만증이 있다고 진담 받았는데 그대로 두면 뭐가 안좋은건가요?\n치료를 꼭 해야 하는건지 잘 모르겠어요?\n치료 비용도 만만치가 않고요\n측만증 치료를 꼭 해야 할까요?\n참고로 우리 아이는 초등학교 5학년 여자 아이 입니다.
623635b3670a44b2bb4ed49fd322285f,"[치료 및 시술 문의], 프롤로 치료, 스테로이드, 부위",프롤로 치료 어떻게 하는건가요?,프롤로 치료가 궁금 한데요?\n프롤로 치료라고 하면 스테로이드를 쓰지 않는다고 하던데 맞는 건가요?\n여기 병원에서도 프롤로 치료를 한다고 하던데 정말 스테로이드를 사용하지 않고 치료하는건지?\n프롤로 치료를 할수 없는 부위도 있는지 궁금합니다.
672ac5c2f2e14925965e1a9571366d68,"[증상 및 진단 문의], 햄스트링 통증",햄스트링 통증,Content not found.
6753429539ca46ec84d929d26c56ac4d,"[증상 및 진단 문의], 손목 통증, 손목 부위, 통증",손목 통증 치료 가능한가요?,안녕하세요\n손목통증으로 치료를 받고 싶은데 가능한요\n손목이 아파서 일을 못할정도 인데 금방 치료가 가능할까요?\n일때문에 빨리 치료를 받고 싶은데....
6781dee9224d4280ba8833ff8b8158c2,"[증상 및 진단 문의], 측만증, 협착증
",측만증과 협착증은 다른 건가요?,측만증과 협착증은 다른 건가요?\n협착증... 측만증 뭐가 다른거죠?
6af1beacb6f94b2f90abb4d0cf396dc8,"[증상 및 진단 문의], 팔 저림, 팔 통증, 근무 환경","팔저림이 자주 발생하는데 몸에 이상없는 건가요?  ㅡ.,ㅡ",팔저림이 자주 발생하는데 문제 없는 건지....\n계속 발생하는건 아닌데 일주일에 1~2번 정도 팔저림이 생기는데\n팔저림이 생기면 일하는데 좀 불편해서요\n이런 증상도 치료 가능한가요?
6b3310d408774be08d5005b38dd0a32f,"[증상 및 진단 문의], 측만증, 골반 통증, 허리 통증, 걸을 때 통증",측만증과 골반 통증이 관계 있나요,안녕하세요\n측만증이 있는 아이의 부모입니다.\n아이가 측만증이 있다고 진단을 받았는데 조금만 걸으면 골반이 아프다 허리가 아프다고 합니다.\n이건 측만증때문일 수 있나요 아님 다른 원인이 있는건가요?\n지금 치료를 받고 있지는 않습니다.
6c7d600da6cd4799a10e8f578ab0ec83,"[증상 및 진단 문의], 성인 측만증, 측만증 치료, 운동",성인 측만증 치료 가능 한가요?,안녕하세요 성인 측만증 문의 드립니다.\n제가 측만증으로 치료를 받을수 있는지 궁금합니다.\n얼마전에 측만증이라는 이야기를 듣고 고쳐보고자 필라테스도 해보고 요가도 해보고 했는데\n나아진건지 모르겠어요?\n측만증이라고 이야기만 듣고 겁이나서 운동을 하기는 했는데 어떤지 잘 모르겠어요\n특별히 아픈곳은 없는데 측만증 치료를 해야하는건지\n그냥 이렇게 있어도 되는건지  ^^\n운동하는게 힘들어서...  병원에서 치료하면 좀 나을런지....\n답변 부탁드립니다.
6c98d654a09942399211a685758cca9c,"[예약, 진료, 비용 문의], 측만증, 치료, 가능",측만증 센타에서 어떤 치료를 진행 하시는지 궁금합니다.,측만증 센타라고 있던데\n이곳에서는 어떤 치료를 진행 하는지 궁금 합니다.\n측만증이 치료 가능한지도 궁금한데\n답변 가능할까요?
6d709ecfb7b648748768a9a1a92a89a0,"[증상 및 진단 문의], 대상포진, 피부 통증, 약물 치료",대상포진 치료 가능한가요?,대상포진 치료가 가능 한가요?\n피부과에서 대상포진 진단 받고 약을 복용 하고 있는데 계속 아프네요\n통증의학과 가면 된다고 하던데...\n통증의학과에서는 대상포진을 어떻게 치료 하나요?\n여기서도 약을 타서 먹어야 하는건가요?
729a06fd936f4caa9e9e620206e87876,"[증상 및 진단 문의], 측만증, 측만증 치료",측만증 치료 문의,안녕하세요\n측만증 치료 문의 드립니다.\n아이가 측만증 이라고 하는데 치료를 해야 하는거죠?\n측만증 치료 어떻게 하는건지 궁금합니다.\n참고로 아이는 초등학교 4학년 여자 아이 입니다.
75944c3927d540c2befdc13fc21a9801,"[치료 및 시술 문의], 프롤로 치료",프롤로 치료,Content not found.
76ac5d5e316045b3ac3928450699d009,"[증상 및 진단 문의], 측만증, 측만증 치료, 치료 효과, 치료 가능
",측만증 치료를 받고 싶은데요?,중학교를 다니고 있는 여자 아이 입니다.\n측만증 진단을 받고 다른 병원에서 치료를 받아 보았는데 효과가 없는거 같아서요\n이병원도 측만증 치료를 한다고 되어 있던데 어떤 치료를 하시는건가요?\n다른 병원에서 6개월 정도 치료를 받고 있어요\n측만증 나을수 있을까요?\n치료 가능할까요?
792b9f577be746678fc4fb20b5a28c44,"[증상 및 진단 문의], 마취통증의학과, 관절 치료, 무릎 관절, 도수 치료",통증의학과는 어떤 치료를 하는건가요?  관절치료로도 가능한건가요?,?? 마취통증의학과는 어떤 치료를 하는 곳인가요?\n제가 한의원을 다니고 있는데 별 차도가 없는것 같아서 혹시 무릎관절 치료도 가능한가요?\n도수치료? 이런것도 하는건가요?
7c3f8367a95347438be10df18d1266ed,"[증상 및 진단 문의], 성장, 키, 성장 크리닉, 성장 호르몬 주사, 성장 호르몬 치료
",성장크리닉 문의 입니다.,안녕하세요\n초등학교 5한년 남자 아이를 키우고 있는 엄마 입니다.\n우리 아이가 또래 보다 키가 작아 걱정 입니다.\n호로몬 주사? 그런걸 맞으면 키가 클까요?\n제가 키가 작은 편이라 아이의 키가 크지 않을 까봐 걱정입니다.\n성장크리닉을 한다고 해서 문의 드립니다.\n어떻게 하는건지 궁금 합니다.\n혹시 주사치료를 하는건가요?
7cb8595cccce4638b51f0e2a49f75c34,"[증상 및 진단 문의], 측만증, 치료, 통증
",아이가 측만증 이라는데 어떻해요,저~~ 아이가 측만증이라고 하는데 치료를 꼭 해야 하나요?\n특별히 아픈 곳이 있는건 아닌데요\n측만증이 있다고 하니 찾아 보다 이렇게 연락 드립니다.\n측만증 치료가 필요 하다면 왜 필요하죠?\n아이가 아픈 것도 아닌데....\n측만증이라고 한 병원에서는 치료를 하라고 하던데\n치료를 해야 할지 말아야 할지...
7de657e3d6674725b86558b3f1a96235,"[예약, 진료, 비용 문의], Dna 주사
",Dna주사 맞으러 가려구합니다,Content not found.
801293448d584d15b592e937757ff0fd,"[증상 및 진단 문의], 손가락 통증, 손가락 마디, 타이핑, 치료",손가락 치료 문의 입니다.,손가락이 아픈데요\n치료 가능 할까요\n일적으로 타이핑을 많이 하는 직업입니다.\n몇일 전부터 손가락 마디가 아픈데 어디서 치료를 해야 할지....\n혹시 치료 가능하다면 이병원에서는 어떤 치료를 하는지요?
82d063bcd28d4bbaa294ce12591e27a6,"[예약, 진료, 비용 문의], 진료",김영환 원장님 진료 하시나요?,김영환 원장님 진료 하고 계신가요\n예전 부터 진료 받던 사람인데\n옴기셨다고 해서요
843690467ab640cd9015fc261185bfed,"[증상 및 진단 문의], 측만증, 측만증 치료, 필라테스",측만증 치료 가능한가요?,안녕하세요 측만증치료에 대해서 궁금한게 있어서 문의 드립니다.\n20대 중반 여자 입니다.  측만증이 있다고 진단을 받고 다른 곳에서 치료를 받아 보고 했는데...\n필라테스가 측만증에 좋다고 해서 필라테스도 받아보고 했는데 영~~~ 나아지지아 않아서....\n측만증 그냥 두고 생활하면 안돼는 건가요\n이거 고처 보겠다고 열심히 한다고 했는데 그대로 인거 같아서....\n그냥 이대로 괜찮은건지 궁금합니다.
86139501d89f4a9ca26c32fa29cd2540,"[증상 및 진단 문의], 손목 통증, 손목 치료, 반복, 일, 불편",손목치료 방법이 궁금해요,안녕하세요\n손목치료 방법이 궁금한데요 여기 병원에서는 어떤 치료를 하시나요?\n다른 병원에서 치료를 받아 봤는데 그때 뿐이고 다시 아프고... 계속 적으로 반복이 되고 있어요\n손목이 아프니 일하는데도 지장이 많고 불편한 점이 한두가지가 아니네요\n이 병원에서 하는 치료 방법과 다시 아프지 않기 위해서 뭘 해야 하는지 알고 싶어요
8ae0b1812be2498fa90f1ba999167392,"[증상 및 진단 문의], 측만증, 검진",학교 검진에서 측만증 이라고 나왔는데 어떻해요,저~~ 학교에서 검진... 그런걸 했는데 측만증이 있다고 해요\n무슨 병인지 전 아픈곳이 없는데\n측만증이면 어떻게 해야 하는거에요?
8b7818a3cc6b419f80fa858714636840,"[증상 및 진단 문의], 거북목, 거북목 진단, 거북목 치료
",거북목 치료 문의,거북목 진단을 받았는데요....\n거북목 치료도 가능한가요?
8c976afe7be44dd29476d83e060bb6e9,"[예약, 진료, 비용 문의], 무릎 연골 주사, 통증의학과, 보험",통증의학과에서도 무릎연골 주사 맞을수 있나요?,통증의학과에서 무릎연골 주사 맞을수 있나요?\n항상 정형외과에 가서 맞았는데 통증의학과에서도 맞을수 있는지 궁금해요?\n보험도 되는건가요?
900a6d226bf049898903e8bd95d32f2f,"[예약, 진료, 비용 문의], 성장 치료, 성장 클리닉, 호르몬 치료
",성장 치료 하시나요?,홈페이지에 성장 클리닉 치료가 있던데\n성장 치료하시는거 맞으시죠\n성장 치료는 어떻게 하는건가요?\n혹시 호르몬 치료 같은건가요?
9041531a72e34dffab010bca0afdfdba,"[증상 및 진단 문의], 허리 통증, 등 통증, 측만증, 공부",측만증과 공부가 상관이 있나요?,안녕하세요\n중2 여학생 학부모 입니다. 다름이 아니라 저희 아이가 책상에 앉으면 얼마 있지 못하고 허리랑 등이 아프다고\n자리에서 일어 납니다.\n꾀병인거 같아 처음에는 많이 뭐라고 하고 했는는데 아프다고 꾀병아니라고 싸우기도 했는데\n자기는 공부 하고 싶어도 조금 시간이 지나면 허리랑 등이 아프다고 하니 속상하고 원인도 모르겠고\n애가 공부를 좀 했느면 하는데....\n아이가 얼마전에 측만증이라고 듣기는 했는데 이것과 상관이 있는건가요?\n답답한 마음에 글을 남겨 봅니다.
9115955573f24a0f85fff5fdfe3de3f7,"[생활관리 및 기타 문의], 정상 진료, 임시 공휴일, 주차",5월29일 정상진료 합니다.,안녕하세요 온누리 통증의원 입니다.\n이번 5월 29일 임시 공휴일 저희 병원은 정상 진료를 시행합니다.\n당일 원내 주차는 불가능 하며 롯데백화점 뒷 편 고려주차장을 이용하시면 됩니다.\n감사합니다.
919877f8640f465f8a2261592bf6793c,"[예약, 진료, 비용 문의], 진료",김영환 원장님 예전에 범일동에 계시던분 맞나요?,김영환 원장님\n예전에 범일동 대한통증에서 진료 하시던 원장님 맞으신가요?
9208055d18ff4fce980e28bc97aa62e0,"[증상 및 진단 문의], 측만증, 한의원 치료, 카이로 치료",다른병원에 측만증 치료를 받아 봤는데요?,안녕하세요 ^^\n다른병원에서 측만증 진단을 받고 치료를 받고 있는 사람입니다.\n치료를 몇번 받아 봤느데 큰 효과가 없는듯 하여 문의 드립니다.\n이 병원은 다른 병원가 다른 치료를 하는건가요?\n측만증 특화의원으로 소개 되어 있던데....\n저는 지금 한의원에서 치료를 하고 있으며 카이로 치료를 받고 있습니다.\n이병원도 카이로 치료만으로 측만증 치료를 하시는 건가요?
92e23ad28d49488cac22970afc1ee995,"[증상 및 진단 문의], 측만증, 측만증 치료, 키",측만증 치료로 키가 클수 있나요?,측만증 치료 만으로 키가 클수 있을까요?\n고등학교 2학년 남자 아이 입니다.\n측만증 진단을 받았는데 치료는 하지 않고 있습니다.\n남자 아이인데 키가 170 정도 입니다.\n혹시 측만증 치료를 받으면 키가 더 클수 있을까요?
92fc4b6e37e748278ac6115a21110b85,"[증상 및 진단 문의], 허리 통증, 허리",엄마가 허리가 아프데요,"엄마가 허리가 아프다는데 병원에서 치료 받으면 될까요\n허리 아프다고 하시면서도 병원에 가지 않으시네요\n그냥 있으면 괜찮아 질거라고 하시는데 그냥 있어도 될런지 ㅡ.,ㅡ"
93441ef2181c479bbe207c8a2fc27214,"[증상 및 진단 문의], 허리 통증, 등 통증, 찌르는 듯한 통증, 설명어려운 통증","20대 남성 입니다. 허리, 등 통증이 있는데 치료 가능 할까요?",안녕하세요 20대 남성 입니다.\n최근들어 허리와 등에서 통증이 자주 발생합니다.\n허리와 등에서 바늘로 찌르는듯한 통증이 가끔 발생하며 뭐라고 설명하기 힘든 통증이\n한번씩 있습니다.\n이런 것도 통증치료를 해야 할까요?\n몇일 통증이 발생하다가 없어 지기는 하는데.....
93a763fb5c0a413897180f20451a6234,"[증상 및 진단 문의], 어깨 통증, 어깨 치료, 주사 치료, 물리 치료",어깨 치료 문의,어깨 치료 가능하죠?\n어깨 치료는 어떻게 하시는지 궁금합니다.\n주사치료랑 물리치료만 하는 건지 아니면 다른 치료를 같이 하시는지\n다른 병원에 다니고 있는데 별 차도를 못느끼고 있어서\n혹시나 하는 마음으로 글을 남김니다.
95e1708f8b2d45229f08b1999945c594,"[증상 및 진단 문의], 등 통증, 허리 통증, 반복 통증, 치료 문의",등에서 허리까지 통증이 있어요,등에서 부터 허리까지 아파서 문의 드립니다.\n병원을 여러 번 다녀 보고 옴겨도 봤는데 등에서 허리까지 통증이 반복 적으로 발생 하네요 ㅠ.ㅠ\n어떻게 치료를 해야 하는지 이 병원에서는 어떻게 치료를 하는지 알고 싶습니다.
994a789c23a4422e91c892f831ac2f9f,"[증상 및 진단 문의], 두통, 목 통증, 마사지",목 치료 문의,안녕하세요\n아래 글 중에 두통이 목 때문에 발생할수 있다고 해서 몇자 남기는데요\n저도 두통이 자주 발생하는데 답변주신 것 처럼 목 치료를 하면 나아 질까요?\n평소에 마사지를 좀 받으면 두통이 없어 질런지 궁금합니다.\n답변 기다리겠습니다.
99dd862971ff4b36a71d46ef6ce431c0,"[증상 및 진단 문의], 발목, 발목 부상, 발목 불안정, 발목 통증",발목치료 문의,발목을 자주 다치는 20대 여자 입니다.\n왜 이렇게 발목을 자주 다치는지....\n다른 사람에 비해 자주 발목을 다쳐서 고민인데요 혹시 이런 것도 치료 가능 할까요\n현재는 아프지는 않지만 또 언제 발목을 다칠지 항상 불안 합니다.\n발목을 자주 다치는 원인을 좀 알려 주세요\n이런것도 치료 가능 한지도요 ^^
9be9882aeb89412483aa453d353573ec,"[증상 및 진단 문의], 측만증, 치료 가능성, 검사",다른병원에서 측만증 이라고 하던데 치료 가능한가요?,안녕하세요\n다른병원에서 검사를 받았는데 아이가 측만증이라는 이야기를 들었는데요\n이건 치료해야 하나요?\n사진을 복사해서 왔는데 치료를 해야 하는지 어떻게 해야하는지 잘 모르겠어요
9e5abc8a207d4c188eebf15fe8eb164b,"[증상 및 진단 문의], 측만증, 치료, 대학병원, 비용
",측만증치료 받으면 나을 수있나요?,측만증 치료 받으면 나을수 있나요\n아이가 측만증이 있어서 대학병원까지 다녀왔어요\n병원마다 말하는게 달라서 치료를 해야 하는지 그냥 있어도 되는지 어떻게 해야 하나요\n치료를 해봐야 할까요.....\n비용도 천차만별이고 치료를 해도 좋아질지 의문이 듭니다.
9eca7ccf7b1c498f97188667b3400e76,"[증상 및 진단 문의], 측만증, 측만증 치료, 효과",측만증 치료 어떻게 진행 되나요?,측만증 치료 어떻게 진행 되나요\n다른 병원에서 측만증을 차료 받아 봤는데 별 효과가 없어요\n중학생 여자 아이 인데....\n병원에 가서 측만증을 치료 받아 봐도 별 효과가 없는듯 해서\n여기 병원은 어떻게 치료 하고 효과가 있는지 궁금합니다.
a194bcd54efa4310a3eef72e3eb6cef4,"[증상 및 진단 문의], 팔 저림, 혈액 순환, 팔 저림, 치료 가능성, 혈액 순환 문제",얼마전 부터 팔이 저린데 치료 가능한가요?,안녕하세요\n다름이 아니라 몇일 전부터 어머니가 팔이 저린다고 하시는데 치료 가능한가요\n어머니가 팔이 저린다고 하신지는 몇번 들었는데 별일 아니라고 생각 하다가 이것도 치료가 가능한지 궁금해서....\n어머니는 혈액 순환이 안되는거 같다라고 하시는데 맞는건지 혈액 순환이 안돼면 팔이 저릴수 있는건가요?\n치료가 필요하 한지?  필요하다면 어떻게 치료를 하는지 궁금합니다.
a2293b83b35b4e229621e2b1d0e3b1f7,"[증상 및 진단 문의], 견갑골 통증, 통증, 불편",견갑골 통증 치료 가능 한가요?,최근 들어 견갑골 통증이 너무 심한데  치료 가능 할까요?\n견갑골 이 왜 아픈지 모르겠는데 잘때도 불편하고  평소 생활하는것도 많이 불편하네요\n치료 가능 한거죠?
a40f7f54537646b5909ceb24a75027b3,"[증상 및 진단 문의], 두통, 뇌 이상
",두통때문에 너무 힘들어요,"안녕하세요\n두통때문에 너무 힘든 대학생 입니다.\n매일 두통을 달고 사는데 어떻게 해야 할까요\n약을 먹어도 그때 뿐이고 너무 약을 먹어서 그런지 이제는 타이레놀도 한알로는 어림도 없는듯 해요\n어떻해 하면 두통이 좀 나을가요\n혹시 뇌 쪽이 이상이 있는건 아니겠죠? ㅡ,.ㅡ\n두통 해결 방벙이 없을까요?"
a514fc7760c34b7c961ccd15e9981316,"[증상 및 진단 문의], 허리 통증, 디스크, 일상생활, 의자에서 일어서기 불편",허리가능 한가요?,안녕하세요\n얼마전 부터 허리 때문에 고생하고 있는 20대 남자 입니다.\n몇일 전부터 허리가 아프서 너무 힘드네요\n일상생활은 가냥 저냥 가능한데 조금만 힘을 쓰는 일이나 의자에서 일어서기가 많이 불편한데\n이정도면 치료를 해야 할까요?\n병원 가기가 무섭기도 하고  혹 이런 증상이 디스크 증상인가요?
a6309de54874401983dbf8aed7a55836,"[증상 및 진단 문의], 허리 통증, 허리, 측만증
",아이가 허리가 아프다고 해요,안녕하세요\n아이가 중학생인데 허리가 아프다고 해요\n마사지를 해도 잠시뿐이고\n계속적으로 허리 통증을 호소 하네요\n측만증 일까요 외형적으로는 아무런 이상이 없는것 같은데....
a65afd71ed76455eb24cb72d4cb7188e,"[증상 및 진단 문의], 허리 디스크, 허리 통증, 비수술적 치료, 수술
",허리 디스크 치료 가능한가요?,허리 디스크 진단을 받은 20대 남자 입니다.\n정형외과에서 허리 디스크 진단을 받고 수술을 권해 들었는데...\n수술하고 싶지가 않아서요 주위에서도 수술은 하지 말라고 말리기도 하고...\n근데 일은 해야 해서 어떻게 해야 하는지 판단이 안됨니다.\n비수술적으로 치료를 한다고 해서 문의 드립니다.\n허리 디스크 인데 수술없이 치료 가능 할까요?
a71dbbe57aa04a448868d866244ae057,"[증상 및 진단 문의], 손목 통증, 척골 통증, 힘줄 염증, 인대 염증, TFCC, MRI","손목 힘줄, 인대 염증","선생님 안녕하십니까\n제가 오른손 척골쪽에 통증이 3개월이상 지속되어 mri를 찍어보았습니다.\ntfcc 삼각 연골은 멀쩡하나 그 근처 힘줄과 인대에 염증이 생겼다고 합니다.\n이것저것 찾아보다 힐트 레이저가 소염작용에 탁월하다는 소식을 듣고 부산에서 힐트 레이저치료를 잘하는 병원을 찾다 본 병원을 찾았습니다.\n저의 경우에 내원을 하여 힐트치료나 혹은 다른 치료를 받는다면 염증제거, 통증제거가 가능할까요?\n감사합니다"
a74cda7231b5431b980d8e6b223cc309,"[예약, 진료, 비용 문의], 특수검진, 실비
",특수검진,특수검짐 검사 실비도 가능한가요?
a79fadb485734e85bb35f0dd2cc8206d,"[예약, 진료, 비용 문의], 발목, 발목 부상, 발목 치료, 도핑 검사, 주사, 주사약, 민감 반응",운동하는 학생 부모 입니다. 발목치료 가능 한가요?,안녕하세요 야구하는 학생을 둔 학부모 입니다.\n몇일전 아이가 운동을 하다가 발목을 다쳤는데 치룔르 받고 싶어서 글은 남깁니다.\n운동하는 아이 이다 보니 주사약에도 많이 민감해서요 혹시 치료를 받으면\n괜찮아 질런지 몸에 약성분이 남지는 않을지 혹시 도핑검사에 걸리는건 아닌지\n걱정이 많습니다.\n병원에서 치료를 해도 될까요?
a84aa2ee0e8a46e882827e0ea165da66,"[증상 및 진단 문의], 측만증, 치료, 치료 방법, 치료 가능성, 악화",측만증 치료 가능 한가요?,측만증 치료 가능 한가요?\n어떤 사람은 치료가 안된다고 하고 어떤 분은 치료 하면 된다고 하고\n잘모르겠어요\n치료를 안하면 어떻게 되나요?
a89ce9304e334e438d5ad482bd809b77,"[증상 및 진단 문의], 성인 측만증, 측만증, 필라테스, 한의원",성인 측만증 치료 가능 하나요?,안녕하세요\n성인 측만증 치료 가능하나요?\n부산 동래구 인근으로 알아보고 있는데 치료가 가능한지 부터 궁금합니다.\n측만증이 완전히 나을수 있는건지 아니면 계속 이렇게 있어야 하는지\n측만증 때문에 필라테스도 해보고 한의원도 다녀 보고 했는데 측만증이 그대로 인듯해서요\n혹 여기 병원에서는 어떨지 궁금합니다.\n답변 부탁드립니다.
aa7c195ff2bb4b3cb03c641e571d389d,"[증상 및 진단 문의], 발목 통증, 프롤로 치료, 힐트 치료",발목이 안좋은데 치료 가능 할까요?,안녕하세요\n발목이 아파서 여러 병원을 돌아다녀 봤는데요\n최근에 프롤러치료도 받아 보구 해도 통 낮지를 않네요\n주위에서 힐트? 치료를 받아 보라구 해서 문의 드립니다.\n힐트 치료를 받으면 통증이 없어 질까요?\n치료가능한지 문의 드립니다.
ab1e67a8395244c2915fbc7865a65d03,"[예약, 진료, 비용 문의], 어깨 치료, 초진 비용
",어깨치료 초진 비용문의,Content not found.
ac095c15b32240f898e6c1756b7b6b2f,"[증상 및 진단 문의], 허리 통증, 등 통증, 측만증",아이가 측만증이 있다고 하는데 치료 가능한가요?,아이가 계속 허리랑 등이 아프다고 해서 병원에가서 사진을 찍어 보니\n특별히 이상이 있는곳은 없구 측만증이 있는거 같다고 그것때문에 아플수 있다고 하던데\n여러 곳을 알아 보기는 했는데 여기가 특화병원 이라고 해서요\n아이가 치료 가능 할런지 치료를 하게 되면 비용이나 치료 시간  방법은 어떻게 되는지 궁금합니다.
ad1e0e8de84a4ddbb3f72b2165490d9e,"[증상 및 진단 문의], 측만증, 척추 휘어짐",청소년 측만증 문의,안녕하세요\n중학생 여자아이 엄마 입니다.\n다름이 아니라 아이가 다른 병원에서 측만증 이라는 말을 들었는데 측만증이란걸 찾아보니 척추가 휘어진걸 말하더군요\n치료 하는 병원은 많이 있던데 꼭 치료를 해야 하는건가요\n치료를 한다면 여기 병원에서는 어떻게 치료를 하는건가요?\n혹시 비용도 알수 있을까요?
aef7a59833804ffa80f15c56ef33bb59,"[치료 및 시술 문의], 사각근증후군, 치료방법, 통증주사, 운동치료, 고주파, 체외충격파, 치료비용",사각근증후군 문의드립니다~,"사각는증후근 치료방법이 궁금합니다~\n그리고 통증주사치료, 운동치료, 고주파, 체외충격파치료등 치료비용도 궁금합니다~"
af0be0a72165495cb7bc09231b3ddab7,"[생활관리 및 기타 문의], 키, 키 성장, 운동",키크는 방법 알수 있을까요?,안녕하세요\n중학교2학년 학생인데요\n제가 키가 작아서 고민 입니다.\n키 커지는 그런 운동? 같은거 알수 있을까요?
afad11c2dff04cfeb8f628e099d7ade8,"[예약, 진료, 비용 문의], 거북목, 거북목 치료",다른 병원에서 거북목 진단을 받았어요,다른 병원에서 거북목 진단을 받았는데요\n집이 이근처라 여기서 치료가 가능한지 문의 드려요\n거북목 치료는 어떻게 진행 되는지 비용은 얼마 인지 알고 싶어요?
aff13b1b76214210ae16b33f1936d219,"[증상 및 진단 문의], 족저근막염, 발바닥 통증, 아치 통증, 복사뼈 통증, 열감, 걷기 통증, 치료",발바닥 통증,한달전부터 족저근막염 증상이 있었습니다\n아치와 아치위로 안쪽 복사뼈기준으로 앞쪽라인으로\n따끔함과 뭔가 열감이 느껴지고 합니다.\n통증이 심해서 걷는게 힘듭니다.\n이런경우 어떤 치료를 해야하는지요?
b06e846527984e4fb7f12ec345a09bd3,"[예약, 진료, 비용 문의], 성장 프로그램, 성장 클리닉, 성장",성장프로그램이 있던데 어떻게 하는건요,안녕하세요 중학교 1학년 여자아이를 키우고 있는 엄마 인데요\n아이가 또래 보다 키가 작은거 같아 걱정입니다.\n여기 보니 성장클리닉? 이라고 있어서 문의글을 남기는데요\n여기서는 아이들의 성장 프로그램을 어떻게 진행하고 있는거죠\n엄마가 작아서 아이키도 많이 걱정되고 그러네요\n비용도 혹시 알수 있을까요?
b268674b131744d79c26f3505c559b28,"[증상 및 진단 문의], 측만증, 검사, 치료
",측만증 검사 및 치료 가능 여부를 알수 있을까요?,측만증 검사 및 치료를 하고 싶어요\n어떻게 하면 되나요?
